"","X.1","X","ï..DATE","TIME","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","LOCATION","ON.STREET.NAME","CROSS.STREET.NAME","OFF.STREET.NAME","NUMBER.OF.PERSONS.INJURED","NUMBER.OF.PERSONS.KILLED","NUMBER.OF.PEDESTRIANS.INJURED","NUMBER.OF.PEDESTRIANS.KILLED","NUMBER.OF.CYCLIST.INJURED","NUMBER.OF.CYCLIST.KILLED","NUMBER.OF.MOTORIST.INJURED","NUMBER.OF.MOTORIST.KILLED","CONTRIBUTING.FACTOR.VEHICLE.1","CONTRIBUTING.FACTOR.VEHICLE.2","CONTRIBUTING.FACTOR.VEHICLE.3","CONTRIBUTING.FACTOR.VEHICLE.4","CONTRIBUTING.FACTOR.VEHICLE.5","UNIQUE.KEY","VEHICLE.TYPE.CODE.1","VEHICLE.TYPE.CODE.2","VEHICLE.TYPE.CODE.3","VEHICLE.TYPE.CODE.4","VEHICLE.TYPE.CODE.5","number_vehicles_involved"
"4720",5581,14334,"12/18/2015","13:00","QUEENS",11691,40.6022727,-73.7533553,"(40.6022727, -73.7533553)","BEACH 20 STREET","CORNAGA AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355686,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4721",5582,14335,"12/18/2015","13:00","STATEN ISLAND",10308,40.5539643,-74.14508,"(40.5539643, -74.14508)","STERN COURT","GREAVES LANE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355918,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4722",5583,14340,"12/18/2015","13:00","BROOKLYN",11206,40.703182,-73.9538136,"(40.703182, -73.9538136)","MARCY AVENUE","HEYWARD STREET",,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",,,,3356921,"BUS","BUS",,,,2
"4723",5584,14341,"12/18/2015","13:02","QUEENS",11429,40.7132852,-73.7357924,"(40.7132852, -73.7357924)","HEMPSTEAD AVENUE","SPRINGFIELD BOULEVARD",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355740,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4724",5585,14342,"12/18/2015","13:05","BROOKLYN",11214,40.6019498,-73.9938096,"(40.6019498, -73.9938096)","86 STREET","BAY PARKWAY",,0,0,0,0,0,0,0,0,"Unspecified",,,,,3356764,"SMALL COM VEH(4 TIRES)","PASSENGER VEHICLE",,,,2
"4725",5586,14343,"12/18/2015","13:15","BRONX",10471,40.9084371,-73.9036734,"(40.9084371, -73.9036734)","RIVERDALE AVENUE","WEST 260 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3356162,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4726",5587,14344,"12/18/2015","13:15","BROOKLYN",11214,40.6010221,-74.0043537,"(40.6010221, -74.0043537)","BAY 22 STREET","CROPSEY AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356765,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4727",5588,14345,"12/18/2015","13:15","MANHATTAN",10012,40.7238812,-73.9969515,"(40.7238812, -73.9969515)","CROSBY STREET","PRINCE STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3355955,"PICK-UP TRUCK","VAN",,,,2
"4728",5589,14347,"12/18/2015","13:25","BROOKLYN",11210,40.618673,-73.9540017,"(40.618673, -73.9540017)","AVENUE M","EAST 21 STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356249,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4729",5590,14348,"12/18/2015","13:30","BROOKLYN",11214,40.6071178,-73.9884214,"(40.6071178, -73.9884214)","BAY PARKWAY","AVENUE P",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356198,"SPORT UTILITY / STATION WAGON","UNKNOWN",,,,2
"4730",5591,14349,"12/18/2015","13:35","QUEENS",11428,40.7218692,-73.7435689,"(40.7218692, -73.7435689)","92 AVENUE","215 PLACE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355741,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4731",5592,14350,"12/18/2015","13:40","BROOKLYN",11219,40.6339898,-74.0039884,"(40.6339898, -74.0039884)","58 STREET","10 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified",,,,,3356202,"PASSENGER VEHICLE",,,,,1
"4732",5593,14351,"12/18/2015","13:50","QUEENS",11373,40.7354974,-73.8697016,"(40.7354974, -73.8697016)","57 AVENUE","92 STREET",,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",,,,3356469,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4733",5594,14352,"12/18/2015","14:00","MANHATTAN",10036,40.7548409,-73.9841185,"(40.7548409, -73.9841185)","WEST 42 STREET","AVENUE OF THE AMERICAS",,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",,,,3355988,"TAXI","VAN",,,,2
"4734",5595,14353,"12/18/2015","14:00","QUEENS",11101,40.7441309,-73.9270473,"(40.7441309, -73.9270473)","QUEENS BOULEVARD","38 STREET",,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Traffic Control Disregarded",,,,3356410,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4735",5596,14354,"12/18/2015","14:00","QUEENS",11355,40.7438656,-73.8256791,"(40.7438656, -73.8256791)","59 AVENUE","MAIN STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356432,"UNKNOWN","SPORT UTILITY / STATION WAGON",,,,2
"4736",5597,14355,"12/18/2015","14:00","QUEENS",11377,40.7456338,-73.9064206,"(40.7456338, -73.9064206)","58 STREET","WOODSIDE AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3363236,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)",,,,2
"4737",5598,14356,"12/18/2015","14:00","BROOKLYN",11224,40.5745946,-73.9876351,"(40.5745946, -73.9876351)","SURF AVENUE","WEST 21 STREET",,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified","Unspecified",,,3355483,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,3
"4738",5599,14357,"12/18/2015","14:00","BROOKLYN",11233,40.6686054,-73.922076,"(40.6686054, -73.922076)","PITKINS AVENUE","EASTERN PARKWAY",,1,0,1,0,0,0,0,0,"Unspecified",,,,,3356271,"PASSENGER VEHICLE",,,,,1
"4739",5600,14358,"12/18/2015","14:10","QUEENS",11374,40.7261762,-73.8648853,"(40.7261762, -73.8648853)","63 DRIVE","ALDERTON STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355877,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)",,,,2
"4740",5601,14359,"12/18/2015","14:12","MANHATTAN",10034,40.8644625,-73.9189434,"(40.8644625, -73.9189434)","WEST 207 STREET","10 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355387,"PASSENGER VEHICLE","MOTORCYCLE",,,,2
"4741",5602,14360,"12/18/2015","14:15","MANHATTAN",10001,40.7508292,-74.001884,"(40.7508292, -74.001884)","10 AVENUE","WEST 28 STREET",,0,0,0,0,0,0,0,0,"Lost Consciousness","Unspecified","Unspecified",,,3355276,"SPORT UTILITY / STATION WAGON","SMALL COM VEH(4 TIRES)","BUS",,,3
"4742",5603,14364,"12/18/2015","14:15","MANHATTAN",10016,40.7432633,-73.9820102,"(40.7432633, -73.9820102)","EAST 29 STREET","LEXINGTON AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355287,"VAN","TAXI",,,,2
"4743",5604,14365,"12/18/2015","14:17","STATEN ISLAND",10301,40.6164151,-74.1035089,"(40.6164151, -74.1035089)","CLOVE ROAD","VICTORY BOULEVARD",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355905,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4744",5605,14366,"12/18/2015","14:19","BROOKLYN",11233,40.6834373,-73.9291616,"(40.6834373, -73.9291616)","REID AVENUE","MACON STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356313,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",,,,2
"4745",5606,14367,"12/18/2015","14:20","BROOKLYN",11236,40.6462241,-73.9176482,"(40.6462241, -73.9176482)","DITMAS AVENUE","EAST 86 STREET",,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",,,,3356211,"PASSENGER VEHICLE","OTHER",,,,2
"4746",5607,14368,"12/18/2015","14:20","QUEENS",11105,40.7741501,-73.9149663,"(40.7741501, -73.9149663)","29 STREET","23 ROAD",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3357129,"BUS","LIVERY VEHICLE",,,,2
"4747",5608,14369,"12/18/2015","14:20","BROOKLYN",11214,40.599765,-73.9948217,"(40.599765, -73.9948217)","BENSON AVENUE","BAY 31 STREET",,0,1,0,1,0,0,0,0,"Failure to Yield Right-of-Way",,,,,3355511,"SPORT UTILITY / STATION WAGON",,,,,1
"4748",5609,14370,"12/18/2015","14:21","BROOKLYN",11208,40.6764943,-73.8635907,"(40.6764943, -73.8635907)","PITKIN AVENUE","FORBELL STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355610,"OTHER","OTHER",,,,2
"4749",5610,14371,"12/18/2015","14:25","BROOKLYN",11211,40.7099905,-73.9509557,"(40.7099905, -73.9509557)","UNION AVENUE","SOUTH 1 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3355670,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4750",5611,14372,"12/18/2015","14:27","QUEENS",11374,40.7324716,-73.8616432,"(40.7324716, -73.8616432)","62 DRIVE","97 STREET",,2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",,,,3356485,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4751",5612,14374,"12/18/2015","14:30","BRONX",10456,40.8238159,-73.9077415,"(40.8238159, -73.9077415)","EAST 163 STREET","EAGLE AVENUE",,0,0,0,0,0,0,0,0,"Oversized Vehicle","Driver Inattention/Distraction",,,,3355407,"BUS","PASSENGER VEHICLE",,,,2
"4752",5613,14375,"12/18/2015","14:30","BRONX",10475,40.8900764,-73.8198489,"(40.8900764, -73.8198489)","BOSTON ROAD","ROPES AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355449,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,,2
"4753",5614,14376,"12/18/2015","14:30","QUEENS",11417,40.6749025,-73.8363178,"(40.6749025, -73.8363178)","LINDEN BOULEVARD","PECONIC STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356390,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",,,,2
"4754",5615,14377,"12/18/2015","14:40","QUEENS",11374,40.7309325,-73.8645761,"(40.7309325, -73.8645761)","QUEENS BOULEVARD","63 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355875,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,,2
"4755",5616,14378,"12/18/2015","14:50","MANHATTAN",10023,40.7697419,-73.9821185,"(40.7697419, -73.9821185)","BROADWAY","WEST 61 STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356623,"PASSENGER VEHICLE","TAXI",,,,2
"4756",5617,14379,"12/18/2015","14:50","QUEENS",11377,40.7418634,-73.9075049,"(40.7418634, -73.9075049)","QUEENS BOULEVARD","58 STREET",,0,0,0,0,0,0,0,0,"Fatigued/Drowsy","Unspecified",,,,3356409,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4757",5618,14381,"12/18/2015","15:00","BROOKLYN",11213,40.6777156,-73.935859,"(40.6777156, -73.935859)","ATLANTIC AVENUE","TROY AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356318,"SPORT UTILITY / STATION WAGON","UNKNOWN",,,,2
"4758",5619,14382,"12/18/2015","15:00","MANHATTAN",10014,40.7322225,-74.0035541,"(40.7322225, -74.0035541)","BLEECKER STREET","7 AVENUE SOUTH",,0,0,0,0,0,0,0,0,"Fatigued/Drowsy","Unspecified",,,,3355261,"VAN","SPORT UTILITY / STATION WAGON",,,,2
"4759",5620,14383,"12/18/2015","15:00","MANHATTAN",10016,40.7477508,-73.9808504,"(40.7477508, -73.9808504)","EAST 35 STREET","PARK AVENUE",,0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",,,,3355997,"TAXI","PICK-UP TRUCK",,,,2
"4760",5621,14384,"12/18/2015","15:00","MANHATTAN",10029,40.7910851,-73.9534384,"(40.7910851, -73.9534384)","5 AVENUE","EAST 101 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3356023,"PASSENGER VEHICLE","AMBULANCE",,,,2
"4761",5622,14385,"12/18/2015","15:00","MANHATTAN",10037,40.8154026,-73.9399099,"(40.8154026, -73.9399099)","WEST 137 STREET","LENOX AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356043,"SPORT UTILITY / STATION WAGON","UNKNOWN",,,,2
"4762",5623,14386,"12/18/2015","15:00","QUEENS",11362,40.7714829,-73.7348033,"(40.7714829, -73.7348033)","NORTHERN BOULEVARD","254 STREET",,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Failure to Yield Right-of-Way",,,,3356477,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4763",5624,14389,"12/18/2015","15:00","BROOKLYN",11230,40.6263179,-73.9732192,"(40.6263179, -73.9732192)","AVENUE I","EAST 4 STREET",,1,0,0,0,0,0,1,0,"Unspecified","Unspecified","Unspecified",,,3356789,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,3
"4764",5625,14392,"12/18/2015","15:05","BROOKLYN",11209,40.6250277,-74.0274359,"(40.6250277, -74.0274359)","83 STREET","4 AVENUE",,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",,,,3355548,"PASSENGER VEHICLE","BUS",,,,2
"4765",5626,14394,"12/18/2015","15:10","BROOKLYN",11228,40.6145792,-74.022796,"(40.6145792, -74.022796)","7 AVENUE","92 STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355551,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4766",5627,14395,"12/18/2015","15:13","MANHATTAN",10035,40.8027515,-73.933575,"(40.8027515, -73.933575)","EAST 125 STREET","2 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355369,"OTHER","SPORT UTILITY / STATION WAGON",,,,2
"4767",5628,14396,"12/18/2015","15:15","BRONX",10468,40.8627785,-73.9061582,"(40.8627785, -73.9061582)","ANDREWS AVENUE","WEST FORDHAM ROAD",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356174,"UNKNOWN","PASSENGER VEHICLE",,,,2
"4768",5629,14397,"12/18/2015","15:20","QUEENS",11423,40.7292122,-73.7811617,"(40.7292122, -73.7811617)","UNION TURNPIKE","188 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3356393,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4769",5630,14398,"12/18/2015","15:20","BROOKLYN",11228,40.6153846,-74.0161184,"(40.6153846, -74.0161184)","86 STREET","12 AVENUE",,1,0,0,0,0,0,1,0,"Fatigued/Drowsy","Unspecified",,,,3355549,"SPORT UTILITY / STATION WAGON","UNKNOWN",,,,2
"4770",5631,14400,"12/18/2015","15:40","MANHATTAN",10036,40.7572323,-73.9897922,"(40.7572323, -73.9897922)","WEST 42 STREET","8 AVENUE",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3355989,"PASSENGER VEHICLE","UNKNOWN",,,,2
"4771",5632,14401,"12/18/2015","15:40","QUEENS",11692,40.5928486,-73.7961518,"(40.5928486, -73.7961518)","BEACH 67 STREET","BEACH CHANNEL DRIVE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356352,"PASSENGER VEHICLE","BUS",,,,2
"4772",5633,14402,"12/18/2015","15:53","BROOKLYN",11232,40.6645366,-73.9970731,"(40.6645366, -73.9970731)","3 AVENUE","20 STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355583,"PASSENGER VEHICLE","LARGE COM VEH(6 OR MORE TIRES)",,,,2
"4773",5634,14403,"12/18/2015","16:00","BRONX",10455,40.815755,-73.8952779,"(40.815755, -73.8952779)","LONGWOOD AVENUE","BRUCKNER BOULEVARD",,0,0,0,0,0,0,0,0,"Other Vehicular","Unspecified",,,,3356078,"SPORT UTILITY / STATION WAGON","TAXI",,,,2
"4774",5635,14404,"12/18/2015","16:00","BROOKLYN",11210,40.6289558,-73.9492536,"(40.6289558, -73.9492536)","EAST 28 STREET","AVENUE I",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356251,"PASSENGER VEHICLE","UNKNOWN",,,,2
"4775",5636,14405,"12/18/2015","16:00","BROOKLYN",11237,40.7093953,-73.9218913,"(40.7093953, -73.9218913)","CYPRESS AVENUE","FLUSHING AVENUE",,0,0,0,0,0,0,0,0,"Lost Consciousness","Lost Consciousness","Unspecified",,,3355643,"OTHER","OTHER","OTHER",,,3
"4776",5637,14406,"12/18/2015","16:00","QUEENS",11103,40.765712,-73.9069123,"(40.765712, -73.9069123)","46 STREET","25 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3357131,"UNKNOWN","SPORT UTILITY / STATION WAGON",,,,2
"4777",5638,14407,"12/18/2015","16:00","QUEENS",11361,40.7600833,-73.7702745,"(40.7600833, -73.7702745)","NORTHERN BOULEVARD","213 STREET",,0,0,0,0,0,0,0,0,"Fatigued/Drowsy","Unspecified",,,,3357708,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4778",5639,14409,"12/18/2015","16:00","MANHATTAN",10011,40.7434293,-73.9961278,"(40.7434293, -73.9961278)","7 AVENUE","WEST 22 STREET",,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",,,,3355280,"PASSENGER VEHICLE","BICYCLE",,,,2
"4779",5640,14411,"12/18/2015","16:04","QUEENS",11691,40.6053345,-73.7552743,"(40.6053345, -73.7552743)","BEACH CHANNEL DRIVE","MOTT AVENUE",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3355688,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,,2
"4780",5641,14414,"12/18/2015","16:05","MANHATTAN",10010,40.7378861,-73.9809038,"(40.7378861, -73.9809038)","EAST 23 STREET","2 AVENUE",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3355979,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4781",5642,14415,"12/18/2015","16:07","STATEN ISLAND",10306,40.5688931,-74.0920432,"(40.5688931, -74.0920432)","CAPODANNO BOULEVARD","GREELEY AVENUE",,0,0,0,0,0,0,0,0,"Turning Improperly","Driver Inexperience",,,,3355920,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4782",5643,14416,"12/18/2015","16:10","QUEENS",11357,40.7799707,-73.7975288,"(40.7799707, -73.7975288)","166 STREET","20 AVENUE",,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",,,,3356449,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",,,,2
"4783",5644,14417,"12/18/2015","16:10","QUEENS",11422,40.6735712,-73.7335235,"(40.6735712, -73.7335235)","BROOKVILLE BOULEVARD","MERRICK BOULEVARD",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355742,"VAN","OTHER",,,,2
"4784",5646,14421,"12/18/2015","16:10","BRONX",10469,40.8712089,-73.8545677,"(40.8712089, -73.8545677)","BURKE AVENUE","YATES AVENUE",,3,0,0,0,0,0,3,0,"Unspecified","Unspecified",,,,3356734,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4785",5647,14422,"12/18/2015","16:12","BROOKLYN",11203,40.6495124,-73.9398322,"(40.6495124, -73.9398322)","SNYDER AVENUE","EAST 40 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3361362,"SPORT UTILITY / STATION WAGON","OTHER",,,,2
"4786",5648,14423,"12/18/2015","16:14","BROOKLYN",11226,40.6451307,-73.9489638,"(40.6451307, -73.9489638)","NOSTRAND AVENUE","BEVERLEY ROAD",,4,0,0,0,0,0,4,0,"Unspecified","Unspecified",,,,3356210,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",,,,2
"4787",5649,14424,"12/18/2015","16:15","BROOKLYN",11219,40.6294253,-73.9979393,"(40.6294253, -73.9979393)","13 AVENUE","59 STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",,,,3356204,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,,2
"4788",5650,14425,"12/18/2015","16:20","MANHATTAN",10014,40.729335,-74.0052244,"(40.729335, -74.0052244)","VARICK STREET","CLARKSON STREET",,0,0,0,0,0,0,0,0,"Lost Consciousness","Unspecified",,,,3367423,"OTHER","UNKNOWN",,,,2
"4789",5651,14427,"12/18/2015","16:25","BRONX",10467,40.8790546,-73.8743853,"(40.8790546, -73.8743853)","PERRY AVENUE","EAST GUN HILL ROAD",,0,0,0,0,0,0,0,0,"Backing Unsafely","Outside Car Distraction",,,,3356176,"SMALL COM VEH(4 TIRES)","PASSENGER VEHICLE",,,,2
"4790",5652,14428,"12/18/2015","16:25","STATEN ISLAND",10301,40.6345336,-74.0866969,"(40.6345336, -74.0866969)","CEBRA AVENUE","CASTLETON AVENUE",,0,0,0,0,0,0,0,0,"Backing Unsafely","Backing Unsafely",,,,3355903,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4791",5653,14429,"12/18/2015","16:30","BROOKLYN",11237,40.7121231,-73.9342568,"(40.7121231, -73.9342568)","MORGAN AVENUE","TEN EYCK STREET",,0,0,0,0,0,0,0,0,"Unspecified",,,,,3356335,"VAN","VAN",,,,2
"4792",5654,14430,"12/18/2015","16:30","QUEENS",11385,40.7027616,-73.8889347,"(40.7027616, -73.8889347)","66 STREET","CENTRAL AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356381,"AMBULANCE","PASSENGER VEHICLE",,,,2
"4793",5655,14433,"12/18/2015","16:35","QUEENS",11435,40.7017656,-73.8079259,"(40.7017656, -73.8079259)","JAMAICA AVENUE","SUTPHIN BOULEVARD",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Traffic Control Disregarded","Traffic Control Disregarded",,,3356372,"PASSENGER VEHICLE","PASSENGER VEHICLE","VAN",,,3
"4794",5656,14434,"12/18/2015","16:35","STATEN ISLAND",10310,40.6336711,-74.1284711,"(40.6336711, -74.1284711)","CASTLETON AVENUE","RECTOR STREET",,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",,,,3355904,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4795",5657,14439,"12/18/2015","16:40","BROOKLYN",11236,40.6405845,-73.9189307,"(40.6405845, -73.9189307)","EAST 80 STREET","FOSTER AVENUE",,1,0,1,0,0,0,0,0,"Unspecified",,,,,3356229,"SPORT UTILITY / STATION WAGON",,,,,1
"4796",5658,14440,"12/18/2015","16:41","MANHATTAN",10001,40.7503184,-73.9911106,"(40.7503184, -73.9911106)","WEST 33 STREET","7 AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3355307,"TAXI",,,,,1
"4797",5659,14442,"12/18/2015","16:45","BROOKLYN",11234,40.6241643,-73.917751,"(40.6241643, -73.917751)","RALPH AVENUE","AVENUE L",,1,0,0,0,0,0,1,0,"Backing Unsafely","Unspecified",,,,3356784,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4798",5660,14443,"12/18/2015","16:46","BRONX",10470,40.895994,-73.8663305,"(40.895994, -73.8663305)","EAST 233 STREET","VIREO AVENUE",,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",,,,3356128,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",,,,2
"4799",5661,14444,"12/18/2015","16:50","QUEENS",11379,40.713366,-73.8994211,"(40.713366, -73.8994211)","62 ROAD","62 STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356379,"OTHER","SPORT UTILITY / STATION WAGON",,,,2
"4800",5662,14445,"12/18/2015","16:55","QUEENS",11432,40.7077158,-73.802787,"(40.7077158, -73.802787)","HILLSIDE AVENUE","PARSONS BOULEVARD",,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",,,,,3355714,"PASSENGER VEHICLE",,,,,1
"4801",5663,14446,"12/18/2015","17:00","BRONX",10460,40.8396224,-73.8702747,"(40.8396224, -73.8702747)","EAST 180 STREET","EAST TREMONT AVENUE",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356156,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4802",5664,14447,"12/18/2015","17:00","QUEENS",11412,40.6961208,-73.7461815,"(40.6961208, -73.7461815)","LINDEN BOULEVARD","FRANCIS LEWIS BOULEVARD",,0,0,0,0,0,0,0,0,"Turning Improperly","Driver Inattention/Distraction",,,,3355887,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4803",5665,14448,"12/18/2015","17:00","QUEENS",11423,40.7138774,-73.7540462,"(40.7138774, -73.7540462)","FRANCIS LEWIS BOULEVARD","JAMAICA AVENUE",,0,0,0,0,0,0,0,0,"Driver Inexperience","Unspecified",,,,3355715,"VAN","PICK-UP TRUCK",,,,2
"4804",5666,14449,"12/18/2015","17:00","STATEN ISLAND",10304,40.6103226,-74.0856714,"(40.6103226, -74.0856714)","ODER AVENUE","STEUBEN STREET",,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",,,,3356502,"PASSENGER VEHICLE","PASSENGER VEHICLE",,,,2
"4805",5667,14450,"12/18/2015","17:00","STATEN ISLAND",10305,40.59116,-74.0907525,"(40.59116, -74.0907525)","ATLANTIC AVENUE","HENRY PLACE",,0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",,,,3355925,"PICK-UP TRUCK","UNKNOWN",,,,2
"4806",5668,14453,"12/18/2015","17:00","BROOKLYN",11230,40.6094167,-73.9676868,"(40.6094167, -73.9676868)","OCEAN PARKWAY","AVENUE P",,2,0,0,0,0,0,2,0,"Fatigued/Drowsy","Failure to Yield Right-of-Way","Unspecified","Unspecified","Unspecified",3356193,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",,4
"4807",5669,14454,"12/18/2015","17:01","QUEENS",11417,40.6719314,-73.8516353,"(40.6719314, -73.8516353)","NORTH CONDUIT AVENUE","84 STREET",,2,0,0,0,0,0,2,0,"Unspecified",,,,,3356988,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",,,,2
